title,genre,url,img_path,views,downloads
Ma Y Thần Tế,Huyền ảo,https://ebookvie.com/ebook/ma-y-than-te/,https://ebookvie.com/wp-content/uploads/2025/08/ma-y-than-te-nhat-cu-thanh-than.jpg,0K,0.0K
Thi Tỷ – Dạ Vô Thanh,Huyền ảo,https://ebookvie.com/ebook/thi-ty-da-vo-thanh/,https://ebookvie.com/wp-content/uploads/2025/08/thi-ty-da-vo-thanh.jpg,0K,0.0K
Nương Tử Pháp Y Nhà Quyền Thần,Hiện đại,https://ebookvie.com/ebook/nuong-tu-phap-y-nha-quyen-than/,https://ebookvie.com/wp-content/uploads/2025/08/nuong-tu-phap-y-nha-quyen-than-te-vu-ngu-nhi-xuat.jpg,0K,0.0K
Đại Đường Tích Châu Ký,Lãng mạn,https://ebookvie.com/ebook/dai-duong-tich-chau-ky/,https://ebookvie.com/wp-content/uploads/2025/08/dai-duong-tich-chau-ky-phan-tap.jpg,0K,0.0K
Thái Tử Phi Phá Án Như Thần,Lãng mạn,https://ebookvie.com/ebook/thai-tu-phi-pha-an-nhu-than/,https://ebookvie.com/wp-content/uploads/2025/08/thai-tu-phi-pha-an-nhu-than-te-vu-ngu-nhi-xuat.jpg,1,1 xem
Hỗn Nguyên Tu Chân Lục,Đam mỹ,https://ebookvie.com/ebook/hon-nguyen-tu-chan-luc/,https://ebookvie.com/wp-content/uploads/2025/08/hon-nguyen-tu-chan-luc-y-lac-thanh-hoa.jpg,2K,1.5K
Cuộc Chiến Quái Vật,Hài hước,https://ebookvie.com/ebook/cuoc-chien-quai-vat/,https://ebookvie.com/wp-content/uploads/2025/08/cuoc-chien-quai-vat-dean-lorey-ai-dich.jpg,1.7K,1.3K
"Quận Chúa Được Trăm Quỷ Đưa Dâu, Thiếu Tướng Quân Có Dám Cưới Không?",Lịch sử,https://ebookvie.com/ebook/quan-chua-duoc-tram-quy-dua-dau-thieu-tuong-quan-co-dam-cuoi-khong/,https://ebookvie.com/wp-content/uploads/2025/08/quan-chua-duoc-tram-quy-dua-dau-thieu-tuong-quan-co-dam-cuoi-khong.jpg,1,1 xem
Hàng Long Quyết,Hài hước,https://ebookvie.com/ebook/hang-long-quyet/,https://ebookvie.com/wp-content/uploads/2025/08/hang-long-quyet-thoi-vi-nguyet-thuong.jpg,0K,0.0K
Biên Niên Sử Chrestomanci 3: Tuần Lễ Phù Thuỷ,Phiêu lưu,https://ebookvie.com/ebook/bien-nien-su-chrestomanci-3-tuan-le-phu-thuy/,https://ebookvie.com/wp-content/uploads/2025/08/bien-nien-su-chrestomanci-3-tuan-le-phu-thuy.jpg,0,0 xem
Biên Niên Sử Chrestomanci 2: Các Pháp Sư Xứ Caprona,Phiêu lưu,https://ebookvie.com/ebook/bien-nien-su-chrestomanci-2-cac-phap-su-xu-caprona/,https://ebookvie.com/wp-content/uploads/2025/08/bien-nien-su-chrestomanci-2-cac-phap-su-xu-caprona.jpg,0K,0.0K
Khe Nứt Thời Gian,Huyền ảo,https://ebookvie.com/ebook/khe-nut-thoi-gian/,https://ebookvie.com/wp-content/uploads/2025/08/khe-nut-thoi-gian-rysa-walker-vuong-minh-thu-dich.jpg,0K,0.0K
Bên Rìa Thời Gian,Phiêu lưu,https://ebookvie.com/ebook/ben-ria-thoi-gian/,https://ebookvie.com/wp-content/uploads/2025/08/ben-ria-thoi-gian-rysa-walker-vuong-minh-thu-dich.jpg,1,1 xem
Giải Cứu Thời Gian,Hot,https://ebookvie.com/ebook/giai-cuu-thoi-gian/,https://ebookvie.com/wp-content/uploads/2025/08/giai-cuu-thoi-gian-rysa-walker-trung-tin-dich.jpg,0K,0.0K
Người Trả Thù Cho Các Hầm Mộ,Huyền ảo,https://ebookvie.com/ebook/nguoi-tra-thu-cho-cac-ham-mo/,https://ebookvie.com/wp-content/uploads/2025/08/nguoi-tra-thu-cho-cac-ham-mo-p-j-lambert-hieu-constant-dich.jpg,0K,0.0K
Số Phận Của Mười,Phiêu lưu,https://ebookvie.com/ebook/so-phan-cua-muoi/,https://ebookvie.com/wp-content/uploads/2025/08/so-phan-cua-muoi-pittacus-lore-ai-dich.jpg,0K,0.0K
Đồ Đệ Của Ta Đều Là Đại Phản Phái,Hài hước,https://ebookvie.com/ebook/do-de-cua-ta-deu-la-dai-phan-phai/,https://ebookvie.com/wp-content/uploads/2025/06/do-de-cua-ta-deu-la-dai-phan-phai.jpg,0K,0.0K
Vạn Tướng Chi Vương,Huyền ảo,https://ebookvie.com/ebook/van-tuong-chi-vuong/,https://ebookvie.com/wp-content/uploads/2025/06/van-tuong-chi-vuong.jpg,0K,0.0K
Con Trai Út Của Gia Đình Kiếm Thuật Danh Tiếng,Phiêu lưu,https://ebookvie.com/ebook/con-trai-ut-cua-gia-dinh-kiem-thuat-danh-tieng/,https://ebookvie.com/wp-content/uploads/2025/06/con-trai-ut-cua-gia-dinh-kiem-thuat-danh-tieng.jpg,0K,0.0K
Kỷ Nguyên Kỳ Lạ,Phiêu lưu,https://ebookvie.com/ebook/ky-nguyen-ky-la/,https://ebookvie.com/wp-content/uploads/2025/06/ky-nguyen-ky-la.jpg,0K,0.0K
Ta Đoạt Xá Người Chơi Hệ Thống,Phiêu lưu,https://ebookvie.com/ebook/ta-doat-xa-nguoi-choi-he-thong/,https://ebookvie.com/wp-content/uploads/2025/06/ta-doat-xa-nguoi-choi-he-thong.jpg,0K,0.0K
Đại Pháp Sư Toàn Năng,Phiêu lưu,https://ebookvie.com/ebook/dai-phap-su-toan-nang/,https://ebookvie.com/wp-content/uploads/2025/06/dai-phap-su-toan-nang.jpg,1,1 xem
Cậu Út Nhà Công Tước Là Sát Thủ Hồi Quy,Phiêu lưu,https://ebookvie.com/ebook/cau-ut-nha-cong-tuoc-la-sat-thu-hoi-quy/,https://ebookvie.com/wp-content/uploads/2025/06/cau-ut-nha-cong-tuoc-la-sat-thu-hoi-quy.jpg,0,0 xem
Bạn Học Của Tôi Là Lính Đánh Thuê,Phiêu lưu,https://ebookvie.com/ebook/ban-hoc-cua-toi-la-linh-danh-thue/,https://ebookvie.com/wp-content/uploads/2025/06/ban-hoc-cua-toi-la-linh-danh-thue.jpg,0K,0.0K
Thiết Huyết Kiếm Sĩ Hồi Quy,Phiêu lưu,https://ebookvie.com/ebook/thiet-huyet-kiem-si-hoi-quy/,https://ebookvie.com/wp-content/uploads/2025/06/thiet-huyet-kiem-si-hoi-quy.jpg,0,0 xem
Lục Nhân Thập Tự Giá,Kinh dị,https://ebookvie.com/ebook/luc-nhan-thap-tu-gia/,https://ebookvie.com/wp-content/uploads/2025/06/luc-nhan-thap-tu-gia.jpg,0K,0.0K
Tự Kỷ Luật Ta Đây Bất Khả Chiến Bại,Huyền ảo,https://ebookvie.com/ebook/tu-ky-luat-ta-day-bat-kha-chien-bai/,https://ebookvie.com/wp-content/uploads/2025/06/tu-ky-luat-ta-day-bat-kha-chien-bai.jpg,0K,0.0K
Grimgar Level 14. [parano_mania],Phiêu lưu,https://ebookvie.com/ebook/grimgar-level-14-parano_mania/,https://ebookvie.com/wp-content/uploads/2025/06/grimgar-level-14-parano-mania.jpg,0,0 xem
"Grimgar Level 13. Trái Tim, Mở Ra, Cánh Cửa Mới",Phiêu lưu,https://ebookvie.com/ebook/grimgar-level-13-trai-tim-mo-ra-canh-cua-moi/,https://ebookvie.com/wp-content/uploads/2025/06/grimgar-level-13-trai-tim-mo-ra-canh-cua-moi.jpg,0,0 xem
Grimgar Level 12. Đó Là Khởi Đầu Của Truyền Thuyết Xoay Quanh Đảo Và Rồng,Phiêu lưu,https://ebookvie.com/ebook/grimgar-level-12-do-la-khoi-dau-cua-truyen-thuyet-xoay-quanh-dao-va-rong/,https://ebookvie.com/wp-content/uploads/2025/06/grimgar-level-12-do-la-khoi-dau-cua-truyen-thuyet-xoay-quanh-dao-va-rong.jpg,0,0 xem
Grimgar Level 11. Ngày Ấy Ta Đã Mơ Trên Mỗi Nẻo Đưởng,Phiêu lưu,https://ebookvie.com/ebook/grimgar-level-11-ngay-ay-ta-da-mo-tren-moi-neo-duong/,https://ebookvie.com/wp-content/uploads/2025/06/grimgar-level-11-ngay-ay-ta-da-mo-tren-moi-neo-duong.jpg,0,0 xem
"Grimgar Level 9. Hiện Tại Ở Nơi Đây, Hướng Về Miền Xa Thẳm",Phiêu lưu,https://ebookvie.com/ebook/grimgar-level-9-hien-tai-o-noi-day-huong-ve-mien-xa-tham/,https://ebookvie.com/wp-content/uploads/2025/06/grimgar-level-9-hien-tai-o-noi-day-huong-ve-mien-xa-tham.jpg,0,0 xem
Grimgar Level 10. Bản Tình Ca Không Điểm Đến,Huyền ảo,https://ebookvie.com/ebook/grimgar-level-10-ban-tinh-ca-khong-diem-den/,https://ebookvie.com/wp-content/uploads/2025/06/grimgar-level-10-ban-tinh-ca-khong-diem-den.jpg,0,0 xem
Cảm Hóa Anh Trai Phản Diện,Đam mỹ,https://ebookvie.com/ebook/cam-hoa-anh-trai-phan-dien/,https://ebookvie.com/wp-content/uploads/2025/06/cam-hoa-anh-trai-phan-dien-chanh-chanh.jpg,0,0 xem
Đốt Tình – Ninh Viễn,Lãng mạn,https://ebookvie.com/ebook/dot-tinh-ninh-vien/,https://ebookvie.com/wp-content/uploads/2025/06/dot-tinh-ninh-vien.jpg,1,1 xem
Grimgar Level 8. Và Chúng Ta Chờ Đón Ngày Mai,Huyền ảo,https://ebookvie.com/ebook/grimgar-level-8-va-chung-ta-cho-don-ngay-mai/,https://ebookvie.com/wp-content/uploads/2025/06/grimgar-level-8-va-chung-ta-cho-don-ngay-mai-ao-jyumonji-26-ho-trung-duc-dich.jpg,0,0 xem
Tôi Bị Ánh Trăng Của Nam Chính Coi Trọng,Đam mỹ,https://ebookvie.com/ebook/toi-bi-anh-trang-cua-nam-chinh-coi-trong/,https://ebookvie.com/wp-content/uploads/2025/06/toi-bi-anh-trang-cua-nam-chinh-coi-trong-nhat-tiet-ngau.jpg,0,0 xem
Tuế Tuế Vô Ưu,Lãng mạn,https://ebookvie.com/ebook/tue-tue-vo-uu/,https://ebookvie.com/wp-content/uploads/2025/06/tue-tue-vo-uu-an-duong.jpg,0,0 xem
Giám Đốc Phòng Làm Việc Nhân Giới,Phiêu lưu,https://ebookvie.com/ebook/giam-doc-phong-lam-viec-nhan-gioi/,https://ebookvie.com/wp-content/uploads/2025/06/giam-doc-phong-lam-viec-nhan-gioi-ngu-hanh-khuyet-te.jpg,0,0 xem
Nhà Thiết Kế Trò Chơi Toàn Năng,Hài hước,https://ebookvie.com/ebook/nha-thiet-ke-tro-choi-toan-nang/,https://ebookvie.com/wp-content/uploads/2025/06/nha-thiet-ke-tro-choi-toan-nang-thanh-sam-thu-tuy.jpg,0,0 xem
Văn Phòng Thám Tử Nhị Lam Thần,Phiêu lưu,https://ebookvie.com/ebook/van-phong-tham-tu-nhi-lam-than/,https://ebookvie.com/wp-content/uploads/2025/06/van-phong-tham-tu-nhi-lam-than-minh-nguyet-thinh-phong.jpg,0K,0.0K
Những Tháng Ngày Tôi Làm NPC Ma,Phiêu lưu,https://ebookvie.com/ebook/nhung-thang-ngay-toi-lam-npc-ma/,https://ebookvie.com/wp-content/uploads/2025/06/nhung-thang-ngay-toi-lam-npc-ma-duy-duy-khong-uong-sua-dau-nanh.jpg,0,0 xem
Lớp Học Của Cừu,Phiêu lưu,https://ebookvie.com/ebook/lop-hoc-cua-cuu/,https://ebookvie.com/wp-content/uploads/2025/06/lop-hoc-cua-cuu-son-tra-mieu.jpg,0,0 xem
Bí Ẩn Đôi Long Phượng,Kinh dị,https://ebookvie.com/ebook/bi-an-doi-long-phuong/,https://ebookvie.com/wp-content/uploads/2025/06/bi-an-doi-long-phuong-kieu-gia-tieu-kieu.jpg,0K,0.0K
Yến Kinh Khuê Sát,Phiêu lưu,https://ebookvie.com/ebook/yen-kinh-khue-sat/,https://ebookvie.com/wp-content/uploads/2025/06/yen-kinh-khue-sat-thuoc-thuong-tam-dau.jpg,0,0 xem
Thiên Hạ Hoan Ca,Phiêu lưu,https://ebookvie.com/ebook/thien-ha-hoan-ca/,https://ebookvie.com/wp-content/uploads/2025/06/thien-ha-hoan-ca-kieu-gia-tieu-kieu.jpg,0K,0.0K
Khi Pháo Hôi Thụ Biến Thành Vạn Nhân Mê Phải Làm Sao!,Đam mỹ,https://ebookvie.com/ebook/khi-phao-hoi-thu-bien-thanh-van-nhan-me-phai-lam-sao/,https://ebookvie.com/wp-content/uploads/2025/06/khi-phao-hoi-thu-bien-thanh-van-nhan-me-phai-lam-sao-nhat-mai.jpg,0K,0.0K
"Hãy Toả Sáng, Đừng Chỉ Được Chiếu Rọi",Lãng mạn,https://ebookvie.com/ebook/hay-toa-sang-dung-chi-duoc-chieu-roi/,https://ebookvie.com/wp-content/uploads/2025/06/hay-toa-sang-dung-chi-duoc-chieu-roi-xuan-nhat-uc-nhac.jpg,0,0 xem
Độc Chiếm Chị Ấy,Lãng mạn,https://ebookvie.com/ebook/doc-chiem-chi-ay/,https://ebookvie.com/wp-content/uploads/2025/06/doc-chiem-chi-ay-ai-can-hai.jpg,0,0 xem
Dắng Sủng – Giả Diện Đích Thịnh Yến,Lãng mạn,https://ebookvie.com/ebook/dang-sung-gia-dien-dich-thinh-yen/,https://ebookvie.com/wp-content/uploads/2025/06/dang-sung-gia-dien-dich-thinh-yen.jpg,0,0 xem
Dã Độ – Xuân Phong Lựu Hỏa,Lãng mạn,https://ebookvie.com/ebook/da-do-xuan-phong-luu-hoa/,https://ebookvie.com/wp-content/uploads/2025/06/da-do-xuan-phong-luu-hoa.jpg,0,0 xem
